Row,Return,LogReturn,ReturnLag1,ReturnLag2,ReturnLag3,ReturnLag5,ReturnLag7,Momentum3,Momentum5,Momentum7,Momentum14,Momentum30,SMA5,SMA10,SMA20,SMA50,EMA12,EMA26,EMA12Distance,EMA26Distance,SMA20Distance,SMA50Distance,RSI14,MACD,MACDSignal,MACDHistogram,Volatility5,Volatility10,Volatility20,Volatility30,ATR14,ATR14Normalized,DailyRange,VolumeChange,VolumeRelative,SentimentLag1,SentimentLag3,SentimentLag7,SentimentMA3,SentimentMA7,SentimentMA14,SentimentChange,SentimentReturnInteraction,SentimentMomentumInteraction,Sentiment,SentimentRegime,VolumeSMA20
MACDSignal,-0.0230066624045681,-0.0167295977295199,0.00391239297592519,0.0330206562411951,0.0638994044105036,0.124472274911486,0.171308127908101,0.0101907263963368,0.081641127046155,0.167617660985487,0.513574605419208,0.86067590456793,0.259691457571369,0.224762996291494,0.09561459414421,-0.190991528866152,0.186623690821023,0.0392439602358002,0.353973395478783,0.658395441884888,0.476253184990493,0.843473820068116,0.593308242271155,0.942789560117925,1,0.0417030050110135,-0.187708790509117,-0.252458918423671,-0.296295722502006,-0.29520981385027,-0.0999868171208431,-0.363611517536002,-0.136553283164943,-0.0741982605411391,-0.0267985147342211,0.140818100190861,0.185863010316795,0.245956928877458,0.177654603016027,0.2747193241359,0.378994403417626,-0.024656663702642,-0.0157402726548455,0.146635046747397,0.11562550196749,0.0841897530039043,-0.105047884335482
MACDHistogram,0.174254621111819,0.180174985264883,0.272553016813407,0.322409252616949,0.339332922816645,0.313728497204768,0.241817714510274,0.467810652024096,0.671788411540521,0.772738813193014,0.74456743244047,0.208603957270927,-0.0361828579748836,-0.152586790080248,-0.259158507083906,-0.176688265067381,-0.145418462581668,-0.205249724374952,0.768256130297127,0.644871730928556,0.801086067034911,0.362055211545886,0.519658377583594,0.372415557024429,0.0417030050110135,1,-0.193621189084579,-0.151043007660944,-0.053283360316966,-0.0259485829248799,-0.2324214829525,-0.314843392739671,-0.237482509759775,-0.0357222966476385,-0.0990566243742714,0.281706044895695,0.245790189130872,0.111166638789555,0.347469740655861,0.350362661720847,0.193003417409433,-0.0105848423610559,0.256070250195815,0.747329637356673,0.270853100045606,0.250050583931759,0.0606031261872654
Volatility5,-0.0214113309514527,-0.0561634954267625,-0.0560111400927267,-0.0673410432333957,-0.0581669301674127,-0.0888555650013936,-0.0545313496849209,-0.107407880244795,-0.165529559307759,-0.191393775482429,-0.162696041247711,-0.155297415319995,0.208849231717849,0.244559760519853,0.279295549422231,0.3372471410745,0.24551707146623,0.285029685443575,-0.254320010770055,-0.258031712018303,-0.237488887670216,-0.243788268504485,-0.151684454122586,-0.238965113457522,-0.187708790509117,-0.193621189084579,1,0.832550558195911,0.701087033945552,0.624459686298038,0.565081712797155,0.692783006835535,0.687560282975696,0.137153545719332,0.433751699450518,-0.305405085441887,-0.312403558713623,-0.236788660913378,-0.381121219906754,-0.439448792289221,-0.419454940001404,0.0180476384302583,0.0219162687789456,-0.101328176076696,-0.286930386552002,-0.195036853921676,0.322974193552705
Volatility10,-0.00353655060304257,-0.0317187983016753,-0.00526831851018442,-0.0153223233301654,-0.0379131978177299,-0.0612169136068377,-0.0704980866288312,-0.0294523361489571,-0.0706634824453655,-0.1143482122611,-0.18587954690836,-0.17198694709296,0.237435870859356,0.264705712611101,0.312684688443345,0.386595107872998,0.274240473340051,0.321212694502786,-0.211786331558721,-0.256717366340785,-0.229915768819168,-0.2664919983642,-0.141520861569253,-0.284902401014202,-0.252458918423671,-0.151043007660944,0.832550558195911,1,0.843708380444531,0.754132428368419,0.677779188512402,0.828680696410365,0.616333342042662,0.0812188325381984,0.282729038479311,-0.262952211194783,-0.2999314806015,-0.327656528529227,-0.336729992724652,-0.449645062134661,-0.496105709071482,0.00901400888616919,0.0465426388474358,-0.0508520830001766,-0.253705924811207,-0.175649573684953,0.446527742577315
Volatility20,-0.020810526377646,-0.0423449573386237,-0.0185338501038661,-0.0241601363782355,-0.0189310754263536,-0.0245906092056266,-0.0161070066866849,-0.0489298875699752,-0.0620317005997673,-0.0759029089999081,-0.125426180075425,-0.191978695441187,0.290298596221452,0.308152259518391,0.346589890834775,0.44391675021286,0.318724594173215,0.367302277587379,-0.173685015090441,-0.244785302840464,-0.184583452820545,-0.287380800672926,-0.137999378548483,-0.293000962006748,-0.296295722502006,-0.053283360316966,0.701087033945552,0.843708380444531,1,0.908658508432235,0.735251814127428,0.874118479127347,0.540879768148577,0.0422520208183666,0.0856811278757848,-0.232357183334766,-0.252783173253729,-0.29573424082201,-0.29469703647857,-0.390033364365375,-0.500197297589958,0.00915133164850974,0.0160376041619181,-0.0449898284511069,-0.222975983160679,-0.17805003641556,0.614782656676871
Volatility30,-0.019894799794905,-0.0381621214192774,-0.0128686397216441,-0.0101863597755828,-0.00801375430023274,-0.0282914938491007,-0.0218964816681426,-0.0347686198922944,-0.0424587820360143,-0.0629857556171863,-0.119611372472636,-0.205565503622979,0.325178408292256,0.341222047919493,0.376258136698804,0.475201058425775,0.351755047104693,0.398977751116326,-0.146730575829162,-0.224077986740234,-0.158735280192303,-0.285642787986834,-0.127869537800861,-0.282871256171904,-0.29520981385027,-0.0259485829248799,0.624459686298038,0.754132428368419,0.908658508432235,1,0.731244389147941,0.829101513685398,0.498236283834321,0.0504259534163429,0.0372243436247749,-0.221690483131456,-0.241954519321592,-0.278311038073941,-0.279634896870809,-0.370407456650278,-0.468184841192071,0.00946374737320917,0.0127121713067911,-0.0432449316912176,-0.211992216800246,-0.196576146207487,0.600477956694091
ATR14,-0.0595228832268045,-0.0713464443976238,-0.0464744474758243,-0.046572784184126,-0.0459910007675411,-0.038831207193433,-0.0363405648846341,-0.0974825778055569,-0.119625888068066,-0.148973116684713,-0.18199776808602,-0.0577106871198276,0.696525670390749,0.724379791129924,0.767398199752201,0.785083838911569,0.732820451789943,0.765108799065352,-0.194355068182969,-0.182017749525266,-0.222948040464995,-0.161325460277285,-0.112968051585612,-0.170429271687059,-0.0999868171208431,-0.2324214829525,0.565081712797155,0.677779188512402,0.735251814127428,0.731244389147941,1,0.870802949411911,0.506433884705207,0.0426517839327817,0.079145663137198,-0.159498853402881,-0.175998962685844,-0.191265041419371,-0.202280146850137,-0.262275024298435,-0.313236923472468,0.00943448157482657,-0.0291339165319988,-0.141462551753153,-0.149841150409867,-0.160001990560054,0.213527775629361
ATR14Normalized,-0.102083213936449,-0.119255558293523,-0.0839216910735138,-0.0916553347882972,-0.0946178812954701,-0.0997379699869476,-0.103324869495365,-0.175870640898717,-0.228314118438305,-0.276731224493031,-0.372861828815739,-0.311323264221458,0.348386696051838,0.39520750946955,0.474552236987728,0.562524920211312,0.408627985467262,0.481504265740956,-0.393771557994903,-0.447373975603975,-0.42978198176331,-0.42671048070998,-0.311939010053948,-0.442805879357956,-0.363611517536002,-0.314843392739671,0.692783006835535,0.828680696410365,0.874118479127347,0.829101513685398,0.870802949411911,1,0.595252901438039,0.0508947463974062,0.12967951955341,-0.270403399425761,-0.291734227804286,-0.310719168432048,-0.344018559347664,-0.438017481487536,-0.512040169335702,0.0070366187398315,-0.0545608726213518,-0.248194375680503,-0.263174261541974,-0.220713815803658,0.402117126732927
DailyRange,-0.241781671613648,-0.302500997417442,-0.118302854181519,-0.0589951533722485,-0.0549193376132121,-0.0934872139344835,-0.0301416311708829,-0.259106602039712,-0.261923817251275,-0.253948782642904,-0.213746944992067,-0.166481099989852,0.238510238958778,0.273170049437799,0.305195318909033,0.342855249990634,0.271539190947027,0.306055409875896,-0.349082629173661,-0.304314856506084,-0.302805497998329,-0.249381920265867,-0.191873012023758,-0.20608367385116,-0.136553283164943,-0.237482509759775,0.687560282975696,0.616333342042662,0.540879768148577,0.498236283834321,0.506433884705207,0.595252901438039,1,0.399608222057908,0.668455521725897,-0.246069619170228,-0.199710723693939,-0.181309688706579,-0.352949944560615,-0.360353022030322,-0.320974973086818,-0.139754779773223,-0.041486545253183,-0.194644451308562,-0.388682599958497,-0.273635018388154,0.183961613003215
VolumeChange,0.00669609620139182,-0.0219744455862974,0.00717811588826897,0.0039139722435152,0.0537384459541164,-0.0855299188510193,-0.000514751253390989,0.014576537691055,-0.0137872942022721,-0.0287099302827511,-0.048727979993036,-0.0498155143626541,0.0058616666894772,0.014690540760528,0.0270431051852178,0.0462640372161921,0.0171587194213516,0.0300402285875024,-0.0348842512374456,-0.0487424723781913,-0.0447083348764602,-0.0494525363712431,-0.0212041839876345,-0.0808406165548766,-0.0741982605411391,-0.0357222966476385,0.137153545719332,0.0812188325381984,0.0422520208183666,0.0504259534163429,0.0426517839327817,0.0508947463974062,0.399608222057908,1,0.409634266206028,0.0186859414875356,-0.0184218443222184,-0.053374264447888,-0.0584115880551227,-0.0796769427401583,-0.0407018210266223,-0.202071829510443,0.0114609918058282,-0.0276300078458783,-0.187582938255627,-0.148302414743354,-0.045561308988889
VolumeRelative,-0.0466402565684072,-0.0810249364288234,-0.0673333122883923,-0.0110452240722179,0.00440233371830733,-0.0518769379865176,-0.01583814917591,-0.0782535296699947,-0.0639120003371199,-0.0696335653794082,-0.0592747787171235,-0.0440876214021762,0.00852394436316053,0.0201272105994452,0.0313605268309653,0.037145265252284,0.018941436332684,0.0282236656123696,-0.116034786347048,-0.0828961235957274,-0.0906449968641585,-0.0524436041918926,-0.0529030885460596,-0.05794553471357,-0.0267985147342211,-0.0990566243742714,0.433751699450518,0.282729038479311,0.0856811278757848,0.0372243436247749,0.079145663137198,0.12967951955341,0.668455521725897,0.409634266206028,1,-0.246036020798757,-0.117018080843373,-0.135369108773991,-0.3022307860599,-0.287227561829913,-0.200008003211687,-0.0772119529970311,0.0421143505918637,0.0120263799121056,-0.324808154519109,-0.202067712566773,-0.0657718019201799
SentimentLag1,-0.0345145187408243,-0.0236137147579029,0.263563004961506,0.164276779455552,0.0787175502796808,0.0972881395856034,0.0597325075907841,0.243843549905877,0.277206809497834,0.283894347060721,0.271475064526147,0.225188834305021,-0.0216691581547082,-0.0588092744737008,-0.0985448211136739,-0.129561191928042,-0.0586716871370065,-0.0945732959880455,0.333344789465235,0.321760875670107,0.329991063207549,0.258019005344211,0.29219393170341,0.22480160447234,0.140818100190861,0.281706044895695,-0.305405085441887,-0.262952211194783,-0.232357183334766,-0.221690483131456,-0.159498853402881,-0.270403399425761,-0.246069619170228,0.0186859414875356,-0.246036020798757,1,0.343194311647768,0.206376381215802,0.827033804288675,0.665085754581499,0.51749510282374,-0.510296431839535,0.191369688677202,0.230949747190299,0.478940885623471,0.415638680752085,-0.246678202119429
SentimentLag3,-0.0106990562206173,0.000129718620616381,0.00123741502233808,-0.0401486170158405,0.263020489038735,0.0756941992217905,0.0970187876238017,-0.0252293799495613,0.178903484369381,0.227176902567224,0.27768501009374,0.230235121513661,-0.000573079717367505,-0.0397526614021849,-0.0878231783164101,-0.12890722713828,-0.0436593013597263,-0.0841611537646691,0.24432259790813,0.281158451874653,0.286399420346824,0.252492559043883,0.246276659950105,0.254658300760019,0.185863010316795,0.245790189130872,-0.312403558713623,-0.2999314806015,-0.252783173253729,-0.241954519321592,-0.175998962685844,-0.291734227804286,-0.199710723693939,-0.0184218443222184,-0.117018080843373,0.343194311647768,1,0.249763416522537,0.473907038256349,0.700946749294815,0.577758141373892,-0.0422742304676314,-0.0145125752110188,0.201040707273844,0.299983721678235,0.256087175025273,-0.264484757802392
SentimentLag7,-0.0459993233324364,-0.0383385106136711,0.00985234710890033,-0.0303941538057434,-0.00729008944755148,0.00404107441916427,0.264436951818992,-0.0382547145345429,-0.0365967975750927,-0.0421596470947397,0.205885755232449,0.222781200424065,0.0121981685562173,0.000985119865372413,-0.0543572591172548,-0.113865711717647,-0.0151551791928577,-0.0571666799357045,0.112864858378914,0.204214071312723,0.184475727495201,0.233204579174286,0.168778847124976,0.265556975504953,0.245956928877458,0.111166638789555,-0.236788660913378,-0.327656528529227,-0.29573424082201,-0.278311038073941,-0.191265041419371,-0.310719168432048,-0.181309688706579,-0.053374264447888,-0.135369108773991,0.206376381215802,0.249763416522537,1,0.275619244722746,0.436910959033995,0.61272992179289,0.0165884914911512,0.00692794536012739,-0.0632685586071416,0.223273679361916,0.236838748382181,-0.318549850090171
SentimentMA3,0.0987794841290031,0.113284148868397,0.163936131815086,0.213630712451112,0.152124388310938,0.113356375491814,0.0803470276876814,0.293937222843676,0.35039414301794,0.364069803943604,0.354768330904427,0.28621098096927,-0.0305080728909123,-0.0767455212826293,-0.126614928560569,-0.165824051467792,-0.0766820685241856,-0.121577391440999,0.431792828169736,0.412239274051121,0.422269003802925,0.329834567858705,0.372964525067388,0.28096202530438,0.177654603016027,0.347469740655861,-0.381121219906754,-0.336729992724652,-0.29469703647857,-0.279634896870809,-0.202280146850137,-0.344018559347664,-0.352949944560615,-0.0584115880551227,-0.3022307860599,0.827033804288675,0.473907038256349,0.275619244722746,1,0.828942326489769,0.650214207793485,-0.0557643391944313,0.11506737826649,0.312883637937623,0.769969961812698,0.658115056508934,-0.309031181436246
SentimentMA7,0.0421647398449647,0.0576024681566932,0.0735664918639605,0.0968132305214554,0.124180035633226,0.158953005431495,0.139860268993257,0.134919514693416,0.230402143079069,0.31972551716271,0.405849450498269,0.344858179377856,-0.00952029694413735,-0.0588583103574346,-0.129458684637146,-0.191303860548959,-0.0663358050069735,-0.125532913381816,0.390238189177075,0.432125443855338,0.434551654804043,0.383966537660711,0.378081190865441,0.372088242299666,0.2747193241359,0.350362661720847,-0.439448792289221,-0.449645062134661,-0.390033364365375,-0.370407456650278,-0.262275024298435,-0.438017481487536,-0.360353022030322,-0.0796769427401583,-0.287227561829913,0.665085754581499,0.700946749294815,0.436910959033995,0.828942326489769,1,0.850866562268035,-0.0572577578883115,0.0325235624338829,0.27023757039533,0.606525336042621,0.536430692213703,-0.405781849263837
SentimentMA14,-0.002875383575313,0.0108263609912124,0.0149895930197632,0.0268773858772356,0.0473492673438299,0.077685958302397,0.107484008327898,0.0303332851736284,0.0786530904403174,0.129499780753152,0.342044915179545,0.384394335409439,-0.00582582906386915,-0.0326016120370143,-0.109558808352182,-0.208800751972003,-0.0517132153875091,-0.117800364957189,0.262132105905614,0.375949139104006,0.336088955155078,0.402838775837861,0.315658721744146,0.416439238264788,0.378994403417626,0.193003417409433,-0.419454940001404,-0.496105709071482,-0.500197297589958,-0.468184841192071,-0.313236923472468,-0.512040169335702,-0.320974973086818,-0.0407018210266223,-0.200008003211687,0.51749510282374,0.577758141373892,0.61272992179289,0.650214207793485,0.850866562268035,1,-0.043699101699978,-0.0138729690353863,0.0902058437529072,0.472800108911443,0.427769269436062,-0.544132268023935
SentimentChange,0.294192323678568,0.298618874759568,-0.097074586483717,-0.0841226799489429,0.0373390274858716,-0.0441776068458282,0.0177801364977235,0.0631615336519753,0.0528639238722992,0.0253724142459071,0.0194127462211581,-0.00148770098600709,-0.0167146126984785,-0.0132615893517997,-0.00757910328359396,-0.00239310871341316,-0.0119052414022778,-0.00782200998139089,0.0658574484125467,0.0287542777375046,0.0284574378584116,0.00715208901925656,0.0235427922419937,-0.0264348742447706,-0.024656663702642,-0.0105848423610559,0.0180476384302583,0.00901400888616919,0.00915133164850974,0.00946374737320917,0.00943448157482657,0.0070366187398315,-0.139754779773223,-0.202071829510443,-0.0772119529970311,-0.510296431839535,-0.0422742304676314,0.0165884914911512,-0.0557643391944313,-0.0572577578883115,-0.043699101699978,1,-0.0540792912611506,0.0438342150525459,0.510545478987333,0.408500367067579,0.0157666344855207
SentimentReturnInteraction,-0.0560944116575919,-0.0531168805098143,0.947734075044202,-0.095334279880688,0.0684743115376948,-0.0181860924680077,0.0124099025510274,0.479287605170288,0.406449922565038,0.322954808466368,0.207791088395542,0.117222006021316,-0.0406340636756564,-0.0657234125724972,-0.0720419394270213,-0.0610976176531397,-0.0539343488925065,-0.0655063807874522,0.375436102136239,0.28234839621701,0.298655952221654,0.181825388489172,0.277359460357902,0.0708244591835712,-0.0157402726548455,0.256070250195815,0.0219162687789456,0.0465426388474358,0.0160376041619181,0.0127121713067911,-0.0291339165319988,-0.0545608726213518,-0.041486545253183,0.0114609918058282,0.0421143505918637,0.191369688677202,-0.0145125752110188,0.00692794536012739,0.11506737826649,0.0325235624338829,-0.0138729690353863,-0.0540792912611506,1,0.318383813895894,0.136135130585827,0.144799727974256,0.0287607051289077
SentimentMomentumInteraction,0.396115716527974,0.395286263192009,0.299311462950932,0.34552797438821,0.378419858117586,0.343150322694807,0.00252967628623931,0.62850817249062,0.821940010034954,0.975596712374266,0.663304561982251,0.398549265714139,-0.00593814669889881,-0.118782389612259,-0.181027034375657,-0.182401087868002,-0.0961853369317152,-0.157730030120408,0.861275120710978,0.746427902245351,0.807863086151944,0.539176745080367,0.704059405529403,0.385573497089054,0.146635046747397,0.747329637356673,-0.101328176076696,-0.0508520830001766,-0.0449898284511069,-0.0432449316912176,-0.141462551753153,-0.248194375680503,-0.194644451308562,-0.0276300078458783,0.0120263799121056,0.230949747190299,0.201040707273844,-0.0632685586071416,0.312883637937623,0.27023757039533,0.0902058437529072,0.0438342150525459,0.318383813895894,1,0.275654008048065,0.256317538083465,0.0564085736038214
Sentiment,0.26578946271744,0.281206813543915,0.164428409529214,0.0783799633221764,0.116817988448675,0.0521769391323297,0.0778713890691558,0.30827403599329,0.33112023236878,0.309744546609892,0.291244042690995,0.223631549455288,-0.0387269444733839,-0.0723359886893945,-0.106264283669342,-0.131981697347112,-0.0708139271423465,-0.102541389242183,0.400511757440969,0.35105661767026,0.358982389964431,0.265275179197135,0.316175110295591,0.19777945440884,0.11562550196749,0.270853100045606,-0.286930386552002,-0.253705924811207,-0.222975983160679,-0.211992216800246,-0.149841150409867,-0.263174261541974,-0.388682599958497,-0.187582938255627,-0.324808154519109,0.478940885623471,0.299983721678235,0.223273679361916,0.769969961812698,0.606525336042621,0.472800108911443,0.510545478987333,0.136135130585827,0.275654008048065,1,0.832545700034208,-0.230541942171196
SentimentRegime,0.204074494565499,0.208636358381396,0.150619744031711,0.0700586030905165,0.0927667958162647,0.0572905543834212,0.0878826323963802,0.257115927676255,0.280337255688443,0.263997133779762,0.244384749926525,0.182373933955753,-0.101012555077307,-0.130893905210903,-0.159783282364411,-0.175773919461337,-0.13004191618325,-0.156503241607055,0.33441127554586,0.293705163978866,0.306547763779239,0.219272460493916,0.281038726027202,0.161638242837643,0.0841897530039043,0.250050583931759,-0.195036853921676,-0.175649573684953,-0.17805003641556,-0.196576146207487,-0.160001990560054,-0.220713815803658,-0.273635018388154,-0.148302414743354,-0.202067712566773,0.415638680752085,0.256087175025273,0.236838748382181,0.658115056508934,0.536430692213703,0.427769269436062,0.408500367067579,0.144799727974256,0.256317538083465,0.832545700034208,1,-0.225080865151606
VolumeSMA20,0.0349964632090012,0.0266270360310299,0.0285205653379076,0.0286292548734428,0.0261726166126272,0.0145823831708163,0.0162608708717227,0.0476623664437685,0.0517736726318569,0.0568703305727419,0.0239738120218714,-0.116124245053491,0.0648033885436439,0.0598312253938724,0.0595133303442947,0.104010970742472,0.0666389528219287,0.0793348487687399,-0.00487187809051598,-0.0702960898925299,0.00136031268108383,-0.111556897430714,-0.0310509613118856,-0.0773542916235815,-0.105047884335482,0.0606031261872654,0.322974193552705,0.446527742577315,0.614782656676871,0.600477956694091,0.213527775629361,0.402117126732927,0.183961613003215,-0.045561308988889,-0.0657718019201799,-0.246678202119429,-0.264484757802392,-0.318549850090171,-0.309031181436246,-0.405781849263837,-0.544132268023935,0.0157666344855207,0.0287607051289077,0.0564085736038214,-0.230541942171196,-0.225080865151606,1
